#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_the_spineless;the Spineless;;;;;;;;;;;;;
nick_the_green_thumb;the Green Thumb;;;;;;;;;;;;;
nick_the_airheaded;the Airheaded;;;;;;;;;;;;;
nick_the_defiler;the Defiler;;;;;;;;;;;;;
nick_dragonsbane;Dragonsbane;;;;;;;;;;;;;
nick_the_fearless;the Fearless;;;;;;;;;;;;;
nick_the_truthspeaker;the Truthspeaker;;;;;;;;;;;;;
nick_the_all_consuming;the All-Consuming;;;;;;;;;;;;;
nick_new_midas;New Midas;;;;;;;;;;;;;
nick_diamondheart;Diamondheart;;;;;;;;;;;;;
nick_steadybreath;Steadybreath;;;;;;;;;;;;;
nick_brimstone;Brimstone;;;;;;;;;;;;;
nick_the_puppetmaster;the Puppetmaster;;;;;;;;;;;;;
nick_little_finger;Little Finger;;;;;;;;;;;;;
nick_devilboy;Devilboy;;;;;;;;;;;;;
nick_the_brute;the Brute;;;;;;;;;;;;;
nick_the_sea_taker;the Sea Taker;;;;;;;;;;;;;
nick_the_tower;the Tower;;;;;;;;;;;;;
nick_the_serpent;the Serpent;;;;;;;;;;;;;
nick_the_daft;the Daft;;;;;;;;;;;;;
nick_the_pure_lady;the Pure Lady;;;;;;;;;;;;;
nick_the_alchemist;the Alchemist;;;;;;;;;;;;;
nick_the_sorceror;the Sorceror;;;;;;;;;;;;;
nick_the_witch;the Witch;;;;;;;;;;;;;
nick_the_pathfinder;the Pathfinder;;;;;;;;;;;;;
nick_the_loud;the Loud;;;;;;;;;;;;;
nick_the_mute;the Mute;;;;;;;;;;;;;
nick_the_broken;the Broken;;;;;;;;;;;;;
nick_the_bleak;the Bleak;;;;;;;;;;;;;
nick_the_bitter;the Bitter;;;;;;;;;;;;;
nick_the_distrustful;the Distrustful;;;;;;;;;;;;;
nick_the_suspicious;the Suspicious;;;;;;;;;;;;;
nick_the_mighty;the Mighty;;;;;;;;;;;;;
nick_the_peaceful;the Peaceful;;;;;;;;;;;;;
nick_soft_sword;Soft-Sword;;;;;;;;;;;;;
nick_son_of_the_serpent;Son of the Serpent;;;;;;;;;;;;;
nick_the_rich;the Rich;;;;;;;;;;;;;
nick_the_condemner;the Condemner;;;;;;;;;;;;;
nick_the_judge_of_men;the Judge of Men;;;;;;;;;;;;;
nick_the_she_wolf;the She-Wolf;;;;;;;;;;;;;
nick_bloodclaw;Bloodclaw;;;;;;;;;;;;;
nick_stormfang;Stormfang;;;;;;;;;;;;;
nick_the_fearful;the Fearful;;;;;;;;;;;;;
nick_the_horrible;the Horrible;;;;;;;;;;;;;
nick_the_fearsome;the Fearsome;;;;;;;;;;;;;
nick_the_hand_of_god;the Hand of God;;;;;;;;;;;;;
nick_the_depraved;the Depraved;;;;;;;;;;;;;
nick_the_calm;the Calm;;;;;;;;;;;;;
nick_the_feral;the Feral;;;;;;;;;;;;;
nick_the_forgotten;the Forgotten;;;;;;;;;;;;;
nick_the_red;the Red;;;;;;;;;;;;;
nick_the_bronze;the Bronze;;;;;;;;;;;;;
nick_iron_blood;Ironblood;;;;;;;;;;;;;
nick_son_of_the_dragon;Son of the Dragon;;;;;;;;;;;;;
nick_the_dreadwolf;the Dreadwolf;;;;;;;;;;;;;
nick_the_beast_of_the_earth;the Beast of the Earth;;;;;;;;;;;;;
nick_the_queen_of_thorns;the Queen of Thorns;;;;;;;;;;;;;
nick_the_king_of_thorns;the King of Thorns;;;;;;;;;;;;;
nick_the_hellspawn;the Hellspawn;;;;;;;;;;;;;
nick_the_despicable;the Despicable;;;;;;;;;;;;;
nick_the_withered;the Withered;;;;;;;;;;;;;
nick_the_bookworm;the Bookworm;;;;;;;;;;;;;
nick_the_gallant;the Gallant;;;;;;;;;;;;;
nick_the_navigator;the Navigator;;;;;;;;;;;;;
nick_the_repentant;the Repentant;;;;;;;;;;;;;
nick_the_true;the True;;;;;;;;;;;;;
nick_the_builder;the Builder;;;;;;;;;;;;;
nick_the_mockingbird;the Mockingbird;;;;;;;;;;;;;
nick_the_miser;the Miser;;;;;;;;;;;;;
nick_the_bean_counter;the Bean Counter;;;;;;;;;;;;;
nick_the_blind_butcher;the Blind Butcher;;;;;;;;;;;;;
nick_the_philosopher;the Philospher;;;;;;;;;;;;;
nick_the_lewd_lunatic;the Lewd Lunatic;;;;;;;;;;;;;
nick_the_iron;the Iron;;;;;;;;;;;;;
nick_harefoot;Harefoot;;;;;;;;;;;;;
nick_the_fighter;the Fighter;;;;;;;;;;;;;
nick_do_nothing;the Do-Nothing;;;;;;;;;;;;;
nick_the_desirable;the Desirable;;;;;;;;;;;;;
nick_the_candid;the Candid;;;;;;;;;;;;;
nick_the_slobberer;the Slobberer;;;;;;;;;;;;;
nick_spindleshanks;Spindleshanks;;;;;;;;;;;;;
nick_scatter_brain;Scatterbrain;;;;;;;;;;;;;
nick_skull_splitter;Skull-Splitter;;;;;;;;;;;;;
nick_twist_foot;Twistfoot;;;;;;;;;;;;;
nick_the_braggart;the Braggart;;;;;;;;;;;;;
nick_the_godless;the Godless;;;;;;;;;;;;;
nick_the_wordsmith;the Wordsmith;;;;;;;;;;;;;
nick_leatherneck;Leatherneck;;;;;;;;;;;;;
nick_one_eye;One-Eye;;;;;;;;;;;;;
nick_all_mens_sister;All Men's Sister;;;;;;;;;;;;;
nick_the_virile;the Virile;;;;;;;;;;;;;
nick_the_cripple;the Cripple;;;;;;;;;;;;;
nick_the_sadist;the Sadist;;;;;;;;;;;;;
nick_the_queer;the Queer;;;;;;;;;;;;;
nick_the_one_hand;the One-Hand;;;;;;;;;;;;;
nick_the_lightningminded;the Lightningminded;;;;;;;;;;;;;
nick_the_narrow;the Narrow;;;;;;;;;;;;;
nick_the_openhanded;the Openhanded;;;;;;;;;;;;;
nick_the_giving;the Giving;;;;;;;;;;;;;
nick_the_nice;the Nice;;;;;;;;;;;;;
nick_the_kneeler;the Kneeler;;;;;;;;;;;;;
nick_the_bowing;the Bowing;;;;;;;;;;;;;
nick_the_sow;the Sow;;;;;;;;;;;;;
nick_the_money_pincher;the Money Pincher;;;;;;;;;;;;;
nick_wife_beater;Wife-Beater;;;;;;;;;;;;;
nick_the_untrusted;the Untrusted;;;;;;;;;;;;;
nick_the_dragonknight;the Dragonknight;;;;;;;;;;;;;
nick_the_bear;the Bear;;;;;;;;;;;;;
nick_the_greywolf;the Greywolf;;;;;;;;;;;;;
nick_the_scourge_of_god;the Scourge of God;;;;;;;;;;;;;
nick_the_shadowroamer;the Shadowroamer;;;;;;;;;;;;;
nick_star_seeker;Star Seeker;;;;;;;;;;;;;
nick_the_destiny_grasper;the Destiny Grasper;;;;;;;;;;;;;
nick_the_heathen_slayer;the Heathen Slayer;;;;;;;;;;;;;
nick_the_arbiter;the Arbiter;;;;;;;;;;;;;
nick_the_zealot;the Zealot;;;;;;;;;;;;;
nick_the_shadow_searcher;the Shadow Searcher;;;;;;;;;;;;;
nick_the_unsleeping;the Unsleeping;;;;;;;;;;;;;
nick_the_heretic;the Heretic;;;;;;;;;;;;;
nick_the_unseeing;the Unseeing;;;;;;;;;;;;;
nick_the_troubadour;the Troubadour;;;;;;;;;;;;;
nick_the_minstrel;the Minstrel;;;;;;;;;;;;;
nick_the_simple;the Simple;;;;;;;;;;;;;
nick_the_noble;the Noble;;;;;;;;;;;;;
nick_the_silent;the Silent;;;;;;;;;;;;;
nick_the_handsome;the Handsome;;;;;;;;;;;;;
nick_the_forgetful;the Forgetful;;;;;;;;;;;;;
nick_the_lord_of_terror;the Lord of Terror;;;;;;;;;;;;;
nick_the_malevolent;the Malevolent;;;;;;;;;;;;;
nick_the_clerk;the Clerk;;;;;;;;;;;;;
nick_the_brash;the Brash;;;;;;;;;;;;;
nick_the_ceremonious;the Ceremonious;;;;;;;;;;;;;
nick_the_damned;the Damned;;;;;;;;;;;;;
nick_the_deed_doer;the Deed Doer;;;;;;;;;;;;;
nick_the_eloquent;the Eloquent;;;;;;;;;;;;;
nick_the_fair_sun;the Fair Sun;;;;;;;;;;;;;
nick_the_generous;the Generous;;;;;;;;;;;;;
nick_the_liberal;the Liberal;;;;;;;;;;;;;
nick_the_god_loving;the God Loving;;;;;;;;;;;;;
nick_the_good_mother;the Good Mother;;;;;;;;;;;;;
nick_the_hardy;the Hardy;;;;;;;;;;;;;
nick_the_black_prince;the Black Prince;;;;;;;;;;;;;
nick_the_holy_prince;the Holy Prince;;;;;;;;;;;;;
nick_lawmender;the Lawmender;;;;;;;;;;;;;
nick_the_learned;the Learned;;;;;;;;;;;;;
nick_the_lover_of_elegance;the Lover of Elegance;;;;;;;;;;;;;
nick_the_maiden;the Maiden;;;;;;;;;;;;;
nick_the_memorable;the Memorable;;;;;;;;;;;;;
nick_minus_a_quarter;Minus a Quarter;;;;;;;;;;;;;
nick_the_most_beautiful;the Most Beautiful;;;;;;;;;;;;;
nick_the_old_hickory;the Old Hickory;;;;;;;;;;;;;
nick_the_pale;the Pale;;;;;;;;;;;;;
nick_the_peacemaker;the Peacemaker;;;;;;;;;;;;;
nick_the_prudent;the Prudent;;;;;;;;;;;;;
nick_the_silent;the Silent;;;;;;;;;;;;;
nick_the_soldier;the Soldier;;;;;;;;;;;;;
nick_the_stout;the Stout;;;;;;;;;;;;;
nick_the_vain;the Vain;;;;;;;;;;;;;
nick_the_virgin;the Virgin;;;;;;;;;;;;;
nick_the_wench;the Wench;;;;;;;;;;;;;
nick_the_white;the White;;;;;;;;;;;;;
nick_the_fox;the Fox;;;;;;;;;;;;;
nick_the_hound;the Hound;;;;;;;;;;;;;
nick_the_iron_pope;the Iron Pope;;;;;;;;;;;;;
nick_the_lion_of_justice;the Lion of Justice;;;;;;;;;;;;;
nick_hammer_of_the_north;Hammer of the North;;;;;;;;;;;;;
nick_hammer_of_the_scots;Hammer of the Scots;;;;;;;;;;;;;
nick_the_winter_king;the Winter King;;;;;;;;;;;;;
nick_the_king_of_the_white_night;the King of the White Night;;;;;;;;;;;;;
nick_the_wisest_fool_in_christendom;the Wisest Fool in Christendom;;;;;;;;;;;;;
nick_the_angel_of_death;the Angel of Death;;;;;;;;;;;;;
nick_the_tiger;the Tiger;;;;;;;;;;;;;
nick_the_ox;the Ox;;;;;;;;;;;;;
nick_the_lioness;the Lioness;;;;;;;;;;;;;
nick_the_bulwark;the Bulwark;;;;;;;;;;;;;
nick_the_silver_blood;the Silver Blood;;;;;;;;;;;;;
nick_the_unyielding;the Unyielding;;;;;;;;;;;;;
